ts_utc,ts_nyt_epoch,open,high,low,close,volume
2025-10-03T13:43:00-04:00,1759513380,670.14,670.23,669.94,670.18,198887.0
2025-10-03T13:44:00-04:00,1759513440,670.19,670.22,669.92,670.01,95253.0
2025-10-03T13:45:00-04:00,1759513500,670.02,670.11,669.91,670.01,348382.0
2025-10-03T13:46:00-04:00,1759513560,670.01,670.105,669.53,669.61,232178.0
2025-10-03T13:47:00-04:00,1759513620,669.619,669.73,669.46,669.68,216828.0
2025-10-03T13:48:00-04:00,1759513680,669.69,669.77,669.4901,669.55,167057.0
2025-10-03T13:49:00-04:00,1759513740,669.555,669.68,669.44,669.61,177514.0
2025-10-03T13:50:00-04:00,1759513800,669.61,669.64,669.23,669.38,252894.0
2025-10-03T13:51:00-04:00,1759513860,669.39,669.4,668.79,668.89,342111.0
2025-10-03T13:52:00-04:00,1759513920,668.89,669.06,668.67,668.8,370731.0
2025-10-03T13:53:00-04:00,1759513980,668.8,668.8,668.37,668.5899,447818.0
2025-10-03T13:54:00-04:00,1759514040,668.58,668.65,668.17,668.23,489838.0
2025-10-03T13:55:00-04:00,1759514100,668.23,669.12,668.16,668.9899,771757.0
2025-10-03T13:56:00-04:00,1759514160,668.985,669.16,668.755,669.02,247133.0
2025-10-03T13:57:00-04:00,1759514220,669.04,669.31,668.95,669.0599,365344.0
2025-10-03T13:58:00-04:00,1759514280,669.08,669.34,668.96,669.18,217919.0
2025-10-03T13:59:00-04:00,1759514340,669.2001,669.42,669.11,669.19,192541.0
2025-10-03T14:00:00-04:00,1759514400,669.19,669.28,668.8,668.84,349952.0
2025-10-03T14:01:00-04:00,1759514460,668.86,669.22,668.735,669.2,226067.0
2025-10-03T14:02:00-04:00,1759514520,669.195,669.37,669.04,669.17,283981.0
2025-10-03T14:03:00-04:00,1759514580,669.14,669.14,668.81,668.94,216726.0
2025-10-03T14:04:00-04:00,1759514640,668.91,668.94,668.59,668.65,422388.0
2025-10-03T14:05:00-04:00,1759514700,668.639,668.89,668.62,668.65,211873.0
2025-10-03T14:06:00-04:00,1759514760,668.63,668.63,668.27,668.4381,329560.0
2025-10-03T14:07:00-04:00,1759514820,668.445,668.69,668.4,668.495,158026.0
2025-10-03T14:08:00-04:00,1759514880,668.51,668.545,668.275,668.525,274579.0
2025-10-03T14:09:00-04:00,1759514940,668.52,668.88,668.51,668.73,207874.0
2025-10-03T14:10:00-04:00,1759515000,668.74,669.185,668.665,669.17,293609.0
2025-10-03T14:11:00-04:00,1759515060,669.19,669.56,669.14,669.5,272392.0
2025-10-03T14:12:00-04:00,1759515120,669.51,669.56,669.37,669.4,469625.0
2025-10-03T14:13:00-04:00,1759515180,669.38,669.41,669.16,669.32,164432.0
2025-10-03T14:14:00-04:00,1759515240,669.32,669.38,669.13,669.3,85640.0
2025-10-03T14:15:00-04:00,1759515300,669.3,669.5,669.21,669.385,176364.0
2025-10-03T14:16:00-04:00,1759515360,669.37,669.5,669.31,669.43,126002.0
2025-10-03T14:17:00-04:00,1759515420,669.41,669.72,669.4032,669.69,268742.0
2025-10-03T14:18:00-04:00,1759515480,669.7,669.8,669.63,669.775,162948.0
2025-10-03T14:19:00-04:00,1759515540,669.78,670.0,669.78,669.99,323781.0
2025-10-03T14:20:00-04:00,1759515600,670.0,670.1,669.72,669.755,207792.0
2025-10-03T14:21:00-04:00,1759515660,669.76,670.04,669.76,670.01,161073.0
2025-10-03T14:22:00-04:00,1759515720,670.01,670.3,670.0,670.25,180609.0
2025-10-03T14:23:00-04:00,1759515780,670.25,670.28,670.05,670.15,202896.0
2025-10-03T14:24:00-04:00,1759515840,670.15,670.26,670.1,670.22,129329.0
2025-10-03T14:25:00-04:00,1759515900,670.22,670.31,670.2,670.22,131026.0
2025-10-03T14:26:00-04:00,1759515960,670.2101,670.61,670.18,670.5701,149644.0
2025-10-03T14:27:00-04:00,1759516020,670.57,670.705,670.4949,670.57,153717.0
2025-10-03T14:28:00-04:00,1759516080,670.57,670.645,670.51,670.52,129917.0
2025-10-03T14:29:00-04:00,1759516140,670.525,670.65,670.495,670.52,114421.0
2025-10-03T14:30:00-04:00,1759516200,670.537,670.685,670.45,670.465,176931.0
2025-10-03T14:31:00-04:00,1759516260,670.465,670.51,670.26,670.29,201696.0
2025-10-03T14:32:00-04:00,1759516320,670.3,670.3127,669.81,669.835,258733.0
2025-10-03T14:33:00-04:00,1759516380,669.89,669.9392,669.6,669.74,210082.0
2025-10-03T14:34:00-04:00,1759516440,669.75,669.99,669.65,669.97,114231.0
2025-10-03T14:35:00-04:00,1759516500,669.94,670.11,669.74,669.77,128632.0
2025-10-03T14:36:00-04:00,1759516560,669.75,669.955,669.71,669.92,87168.0
2025-10-03T14:37:00-04:00,1759516620,669.93,669.97,669.72,669.96,69855.0
2025-10-03T14:38:00-04:00,1759516680,669.96,670.045,669.9,669.93,80774.0
2025-10-03T14:39:00-04:00,1759516740,669.94,670.01,669.87,669.93,70883.0
2025-10-03T14:40:00-04:00,1759516800,669.93,670.03,669.72,670.01,118767.0
2025-10-03T14:41:00-04:00,1759516860,670.01,670.1799,669.82,669.8502,90409.0
2025-10-03T14:42:00-04:00,1759516920,669.84,670.0,669.8,669.979,69301.0
2025-10-03T14:43:00-04:00,1759516980,669.99,670.08,669.92,669.9844,60870.0
2025-10-03T14:44:00-04:00,1759517040,669.98,670.0,669.89,669.92,59193.0
2025-10-03T14:45:00-04:00,1759517100,669.92,669.93,669.79,669.79,74081.0
2025-10-03T14:46:00-04:00,1759517160,669.78,669.86,669.73,669.78,69951.0
2025-10-03T14:47:00-04:00,1759517220,669.78,669.89,669.68,669.87,203080.0
2025-10-03T14:48:00-04:00,1759517280,669.85,669.905,669.6101,669.65,153179.0
2025-10-03T14:49:00-04:00,1759517340,669.64,669.7,669.365,669.42,316166.0
2025-10-03T14:50:00-04:00,1759517400,669.42,669.66,669.4,669.5,134818.0
2025-10-03T14:51:00-04:00,1759517460,669.51,669.63,669.47,669.58,87497.0
2025-10-03T14:52:00-04:00,1759517520,669.58,669.59,669.28,669.395,115873.0
2025-10-03T14:53:00-04:00,1759517580,669.4,669.56,669.4,669.415,110780.0
2025-10-03T14:54:00-04:00,1759517640,669.44,669.63,669.405,669.61,117867.0
2025-10-03T14:55:00-04:00,1759517700,669.62,669.74,669.56,669.62,157788.0
2025-10-03T14:56:00-04:00,1759517760,669.63,669.8699,669.6,669.8444,122456.0
2025-10-03T14:57:00-04:00,1759517820,669.85,669.94,669.8,669.85,114038.0
2025-10-03T14:58:00-04:00,1759517880,669.85,669.96,669.8,669.8,81843.0
2025-10-03T14:59:00-04:00,1759517940,669.81,669.9051,669.73,669.87,78412.0
2025-10-03T15:00:00-04:00,1759518000,669.865,670.03,669.86,670.0197,137491.0
2025-10-03T15:01:00-04:00,1759518060,670.02,670.115,669.82,669.8281,133763.0
2025-10-03T15:02:00-04:00,1759518120,669.825,669.9,669.645,669.662,125309.0
2025-10-03T15:03:00-04:00,1759518180,669.66,669.82,669.66,669.74,80951.0
2025-10-03T15:04:00-04:00,1759518240,669.72,669.86,669.71,669.78,100810.0
2025-10-03T15:05:00-04:00,1759518300,669.79,669.95,669.63,669.91,128253.0
2025-10-03T15:06:00-04:00,1759518360,669.91,669.99,669.72,669.8,106602.0
2025-10-03T15:07:00-04:00,1759518420,669.81,669.83,669.66,669.75,127304.0
2025-10-03T15:08:00-04:00,1759518480,669.7493,669.8085,669.63,669.64,104038.0
2025-10-03T15:09:00-04:00,1759518540,669.645,669.83,669.62,669.81,75686.0
2025-10-03T15:10:00-04:00,1759518600,669.8,670.065,669.8,669.98,97839.0
2025-10-03T15:11:00-04:00,1759518660,669.98,670.26,669.95,670.24,150586.0
2025-10-03T15:12:00-04:00,1759518720,670.24,670.26,669.99,670.01,268477.0
2025-10-03T15:13:00-04:00,1759518780,670.01,670.01,669.8,669.89,151209.0
2025-10-03T15:14:00-04:00,1759518840,669.89,669.93,669.82,669.86,281458.0
2025-10-03T15:15:00-04:00,1759518900,669.87,669.99,669.72,669.72,144984.0
2025-10-03T15:16:00-04:00,1759518960,669.73,669.92,669.72,669.78,113559.0
2025-10-03T15:17:00-04:00,1759519020,669.7749,669.855,669.71,669.755,243899.0
2025-10-03T15:18:00-04:00,1759519080,669.75,669.755,669.64,669.71,100030.0
2025-10-03T15:19:00-04:00,1759519140,669.71,669.8,669.625,669.74,145052.0
2025-10-03T15:20:00-04:00,1759519200,669.74,669.78,669.49,669.56,156567.0
2025-10-03T15:21:00-04:00,1759519260,669.58,669.61,669.4,669.6,324221.0
2025-10-03T15:22:00-04:00,1759519320,669.59,669.82,669.57,669.71,160411.0
2025-10-03T15:23:00-04:00,1759519380,669.69,669.695,669.5199,669.58,81849.0
2025-10-03T15:24:00-04:00,1759519440,669.57,669.66,669.52,669.62,87361.0
2025-10-03T15:25:00-04:00,1759519500,669.62,669.75,669.59,669.715,196758.0
2025-10-03T15:26:00-04:00,1759519560,669.71,669.7972,669.6175,669.79,109177.0
2025-10-03T15:27:00-04:00,1759519620,669.791,669.82,669.66,669.67,94219.0
2025-10-03T15:28:00-04:00,1759519680,669.68,669.74,669.53,669.61,121731.0
2025-10-03T15:29:00-04:00,1759519740,669.61,669.665,669.57,669.62,74932.0
2025-10-03T15:30:00-04:00,1759519800,669.61,669.6707,669.53,669.605,162816.0
2025-10-03T15:31:00-04:00,1759519860,669.6,669.635,669.515,669.6,144817.0
2025-10-03T15:32:00-04:00,1759519920,669.6,669.7599,669.59,669.6401,153738.0
2025-10-03T15:33:00-04:00,1759519980,669.64,669.9,669.61,669.869,346397.0
2025-10-03T15:34:00-04:00,1759520040,669.8644,669.92,669.8101,669.8101,170961.0
2025-10-03T15:35:00-04:00,1759520100,669.81,669.895,669.7413,669.89,115254.0
2025-10-03T15:36:00-04:00,1759520160,669.885,670.035,669.842,669.96,146923.0
2025-10-03T15:37:00-04:00,1759520220,669.955,670.03,669.885,669.95,133269.0
2025-10-03T15:38:00-04:00,1759520280,669.95,670.01,669.84,670.01,99203.0
2025-10-03T15:39:00-04:00,1759520340,670.01,670.05,669.97,670.03,75225.0
2025-10-03T15:40:00-04:00,1759520400,670.03,670.125,669.98,669.9809,158505.0
2025-10-03T15:41:00-04:00,1759520460,669.98,670.2,669.98,670.185,120106.0
2025-10-03T15:42:00-04:00,1759520520,670.19,670.24,670.06,670.06,260125.0
2025-10-03T15:43:00-04:00,1759520580,670.065,670.065,669.9413,669.98,173158.0
2025-10-03T15:44:00-04:00,1759520640,669.98,670.0,669.79,669.835,132007.0
2025-10-03T15:45:00-04:00,1759520700,669.83,670.035,669.7999,670.02,149351.0
2025-10-03T15:46:00-04:00,1759520760,670.01,670.02,669.7851,669.82,139918.0
2025-10-03T15:47:00-04:00,1759520820,669.82,669.91,669.78,669.89,180468.0
2025-10-03T15:48:00-04:00,1759520880,669.91,670.035,669.89,669.95,240468.0
2025-10-03T15:49:00-04:00,1759520940,669.94,670.0,669.88,669.93,154860.0
2025-10-03T15:50:00-04:00,1759521000,669.935,669.935,669.38,669.43,601686.0
2025-10-03T15:51:00-04:00,1759521060,669.42,669.59,669.4,669.51,308800.0
2025-10-03T15:52:00-04:00,1759521120,669.5,669.63,669.43,669.53,316071.0
2025-10-03T15:53:00-04:00,1759521180,669.52,669.665,669.42,669.45,242757.0
2025-10-03T15:54:00-04:00,1759521240,669.46,669.77,669.46,669.55,299669.0
2025-10-03T15:55:00-04:00,1759521300,669.53,669.58,669.16,669.2,467241.0
2025-10-03T15:56:00-04:00,1759521360,669.19,669.225,669.03,669.08,310518.0
2025-10-03T15:57:00-04:00,1759521420,669.07,669.1569,668.885,669.0299,424435.0
2025-10-03T15:58:00-04:00,1759521480,669.01,669.205,669.0,669.065,498675.0
2025-10-03T15:59:00-04:00,1759521540,669.065,669.25,668.77,669.18,1590480.0
2025-10-03T16:00:00-04:00,1759521600,669.26,669.35,669.05,669.3,178117.0
2025-10-06T09:30:00-04:00,1759757400,671.62,671.65,671.06,671.28,827435.0
2025-10-06T09:31:00-04:00,1759757460,671.32,671.45,671.22,671.3,262645.0
2025-10-06T09:32:00-04:00,1759757520,671.31,671.38,671.09,671.225,289377.0
2025-10-06T09:33:00-04:00,1759757580,671.23,671.28,671.01,671.04,329928.0
2025-10-06T09:34:00-04:00,1759757640,671.05,671.28,671.0,671.0,256581.0
2025-10-06T09:35:00-04:00,1759757700,670.99,671.02,670.68,670.8,418837.0
2025-10-06T09:36:00-04:00,1759757760,670.8,671.025,670.78,670.955,341441.0
2025-10-06T09:37:00-04:00,1759757820,670.96,671.19,670.93,671.0199,245246.0
2025-10-06T09:38:00-04:00,1759757880,671.015,671.185,670.9092,670.95,182654.0
2025-10-06T09:39:00-04:00,1759757940,670.95,670.96,670.53,670.75,352013.0
2025-10-06T09:40:00-04:00,1759758000,670.75,670.965,670.63,670.74,231086.0
2025-10-06T09:41:00-04:00,1759758060,670.73,670.7782,670.47,670.56,347855.0
2025-10-06T09:42:00-04:00,1759758120,670.56,670.59,670.44,670.56,197062.0
2025-10-06T09:43:00-04:00,1759758180,670.58,670.6812,670.1,670.19,384812.0
2025-10-06T09:44:00-04:00,1759758240,670.1785,670.41,670.06,670.32,341397.0
2025-10-06T09:45:00-04:00,1759758300,670.32,670.49,670.25,670.43,379739.0
2025-10-06T09:46:00-04:00,1759758360,670.43,670.69,670.41,670.61,288086.0
2025-10-06T09:47:00-04:00,1759758420,670.61,670.76,670.49,670.63,348776.0
2025-10-06T09:48:00-04:00,1759758480,670.625,670.675,670.33,670.56,182694.0
2025-10-06T09:49:00-04:00,1759758540,670.55,670.84,670.55,670.73,245536.0
2025-10-06T09:50:00-04:00,1759758600,670.74,670.74,670.34,670.405,254301.0
2025-10-06T09:51:00-04:00,1759758660,670.4,670.4,670.09,670.29,265818.0
2025-10-06T09:52:00-04:00,1759758720,670.29,670.53,670.24,670.45,274997.0
2025-10-06T09:53:00-04:00,1759758780,670.44,670.5,670.29,670.4,169548.0
2025-10-06T09:54:00-04:00,1759758840,670.4,670.42,670.18,670.26,236144.0
2025-10-06T09:55:00-04:00,1759758900,670.26,670.28,670.0,670.17,224744.0
2025-10-06T09:56:00-04:00,1759758960,670.16,670.19,669.9613,670.07,195511.0
2025-10-06T09:57:00-04:00,1759759020,670.07,670.13,669.89,669.9688,265481.0
2025-10-06T09:58:00-04:00,1759759080,669.96,670.13,669.92,670.12,210982.0
2025-10-06T09:59:00-04:00,1759759140,670.11,670.16,669.925,670.015,348108.0
2025-10-06T10:00:00-04:00,1759759200,670.01,670.2,669.79,670.15,428376.0
2025-10-06T10:01:00-04:00,1759759260,670.145,670.155,669.56,669.57,355678.0
2025-10-06T10:02:00-04:00,1759759320,669.57,669.86,669.52,669.82,311965.0
2025-10-06T10:03:00-04:00,1759759380,669.83,669.85,669.64,669.67,287372.0
2025-10-06T10:04:00-04:00,1759759440,669.66,670.06,669.64,670.04,247658.0
2025-10-06T10:05:00-04:00,1759759500,670.05,670.0956,669.7193,669.76,202481.0
2025-10-06T10:06:00-04:00,1759759560,669.77,669.98,669.77,669.94,139815.0
2025-10-06T10:07:00-04:00,1759759620,669.94,669.97,669.7,669.75,152780.0
2025-10-06T10:08:00-04:00,1759759680,669.76,669.82,669.62,669.72,144788.0
2025-10-06T10:09:00-04:00,1759759740,669.73,669.755,669.55,669.59,180590.0
2025-10-06T10:10:00-04:00,1759759800,669.6,669.6986,669.455,669.57,223168.0
2025-10-06T10:11:00-04:00,1759759860,669.57,669.77,669.54,669.745,154230.0
2025-10-06T10:12:00-04:00,1759759920,669.74,670.25,669.74,670.1901,278595.0
2025-10-06T10:13:00-04:00,1759759980,670.2,670.33,670.1,670.27,234095.0
2025-10-06T10:14:00-04:00,1759760040,670.27,670.32,670.17,670.3,253054.0
2025-10-06T10:15:00-04:00,1759760100,670.31,670.4,670.23,670.4,277361.0
2025-10-06T10:16:00-04:00,1759760160,670.4,670.49,670.27,670.3,156700.0
2025-10-06T10:17:00-04:00,1759760220,670.3201,670.405,670.23,670.245,112055.0
2025-10-06T10:18:00-04:00,1759760280,670.26,670.38,670.17,670.3,129674.0
2025-10-06T10:19:00-04:00,1759760340,670.3,670.33,670.22,670.28,232783.0
2025-10-06T10:20:00-04:00,1759760400,670.29,670.42,670.12,670.4,113310.0
2025-10-06T10:21:00-04:00,1759760460,670.42,670.62,670.39,670.545,169645.0
2025-10-06T10:22:00-04:00,1759760520,670.54,670.59,670.35,670.44,111562.0
2025-10-06T10:23:00-04:00,1759760580,670.45,670.55,670.43,670.46,94876.0
2025-10-06T10:24:00-04:00,1759760640,670.45,670.45,670.285,670.395,104170.0
2025-10-06T10:25:00-04:00,1759760700,670.4,670.51,670.36,670.5,91551.0
2025-10-06T10:26:00-04:00,1759760760,670.51,670.6,670.47,670.5899,98477.0
2025-10-06T10:27:00-04:00,1759760820,670.6,670.7099,670.55,670.6,115752.0
2025-10-06T10:28:00-04:00,1759760880,670.605,670.68,670.4901,670.515,116354.0
2025-10-06T10:29:00-04:00,1759760940,670.5,670.545,670.42,670.515,140019.0
2025-10-06T10:30:00-04:00,1759761000,670.515,670.655,670.48,670.53,129105.0
2025-10-06T10:31:00-04:00,1759761060,670.53,670.58,670.41,670.46,106864.0
2025-10-06T10:32:00-04:00,1759761120,670.46,670.72,670.45,670.705,122220.0
2025-10-06T10:33:00-04:00,1759761180,670.71,670.755,670.53,670.59,112637.0
2025-10-06T10:34:00-04:00,1759761240,670.59,670.6825,670.504,670.51,122107.0
2025-10-06T10:35:00-04:00,1759761300,670.52,670.645,670.49,670.63,94969.0
2025-10-06T10:36:00-04:00,1759761360,670.65,670.68,670.46,670.6,219161.0
2025-10-06T10:37:00-04:00,1759761420,670.6,670.725,670.55,670.56,110173.0
2025-10-06T10:38:00-04:00,1759761480,670.56,670.79,670.55,670.77,89706.0
2025-10-06T10:39:00-04:00,1759761540,670.77,670.827,670.74,670.785,69518.0
2025-10-06T10:40:00-04:00,1759761600,670.78,670.8,670.44,670.4541,256641.0
2025-10-06T10:41:00-04:00,1759761660,670.445,670.515,670.24,670.4,257660.0
2025-10-06T10:42:00-04:00,1759761720,670.41,670.53,670.145,670.51,150451.0
2025-10-06T10:43:00-04:00,1759761780,670.5,670.67,670.455,670.66,101125.0
2025-10-06T10:44:00-04:00,1759761840,670.63,670.645,670.4018,670.51,91642.0
2025-10-06T10:45:00-04:00,1759761900,670.52,670.64,670.3401,670.35,83306.0
2025-10-06T10:46:00-04:00,1759761960,670.34,670.62,670.34,670.51,89523.0
2025-10-06T10:47:00-04:00,1759762020,670.5,670.5007,670.355,670.5007,93674.0
2025-10-06T10:48:00-04:00,1759762080,670.51,670.75,670.46,670.73,102425.0
2025-10-06T10:49:00-04:00,1759762140,670.75,670.855,670.75,670.79,83342.0
2025-10-06T10:50:00-04:00,1759762200,670.76,670.76,670.57,670.66,108980.0
2025-10-06T10:51:00-04:00,1759762260,670.645,670.645,670.47,670.53,85456.0
2025-10-06T10:52:00-04:00,1759762320,670.54,670.7,670.54,670.68,95833.0
2025-10-06T10:53:00-04:00,1759762380,670.66,670.71,670.565,670.58,57926.0
2025-10-06T10:54:00-04:00,1759762440,670.595,670.69,670.56,670.615,67968.0
2025-10-06T10:55:00-04:00,1759762500,670.62,670.645,670.53,670.585,61074.0
2025-10-06T10:56:00-04:00,1759762560,670.6,670.65,670.5,670.545,80628.0
2025-10-06T10:57:00-04:00,1759762620,670.545,670.68,670.46,670.67,68290.0
2025-10-06T10:58:00-04:00,1759762680,670.67,670.76,670.635,670.72,52265.0
2025-10-06T10:59:00-04:00,1759762740,670.72,670.775,670.66,670.7601,85321.0
2025-10-06T11:00:00-04:00,1759762800,670.77,670.92,670.72,670.85,90495.0
2025-10-06T11:01:00-04:00,1759762860,670.85,670.85,670.7101,670.79,75708.0
2025-10-06T11:02:00-04:00,1759762920,670.79,670.84,670.72,670.84,184176.0
2025-10-06T11:03:00-04:00,1759762980,670.84,670.9072,670.73,670.895,78046.0
2025-10-06T11:04:00-04:00,1759763040,670.9,671.02,670.89,670.9865,75295.0
2025-10-06T11:05:00-04:00,1759763100,670.99,671.15,670.97,670.97,275084.0
2025-10-06T11:06:00-04:00,1759763160,670.97,671.11,670.955,671.065,160578.0
2025-10-06T11:07:00-04:00,1759763220,671.06,671.12,671.0,671.075,84327.0
2025-10-06T11:08:00-04:00,1759763280,671.075,671.14,670.99,671.1,63593.0
2025-10-06T11:09:00-04:00,1759763340,671.1,671.13,671.01,671.02,260324.0
2025-10-06T11:10:00-04:00,1759763400,671.01,671.09,670.96,671.065,93638.0
2025-10-06T11:11:00-04:00,1759763460,671.08,671.105,671.03,671.075,71755.0
2025-10-06T11:12:00-04:00,1759763520,671.07,671.18,671.045,671.13,82725.0
2025-10-06T11:13:00-04:00,1759763580,671.12,671.15,671.07,671.11,70879.0
2025-10-06T11:14:00-04:00,1759763640,671.09,671.11,670.855,670.875,134708.0
2025-10-06T11:15:00-04:00,1759763700,670.88,671.04,670.87,671.03,123898.0
2025-10-06T11:16:00-04:00,1759763760,671.02,671.06,671.0,671.04,78274.0
2025-10-06T11:17:00-04:00,1759763820,671.04,671.115,670.94,670.975,84701.0
2025-10-06T11:18:00-04:00,1759763880,670.97,671.07,670.9244,671.05,72240.0
2025-10-06T11:19:00-04:00,1759763940,671.06,671.16,671.04,671.09,80645.0
2025-10-06T11:20:00-04:00,1759764000,671.08,671.125,671.02,671.045,81477.0
2025-10-06T11:21:00-04:00,1759764060,671.05,671.125,670.975,671.06,69449.0
2025-10-06T11:22:00-04:00,1759764120,671.06,671.2,671.06,671.085,71578.0
2025-10-06T11:23:00-04:00,1759764180,671.09,671.13,671.02,671.045,79007.0
2025-10-06T11:24:00-04:00,1759764240,671.06,671.135,671.0,671.105,79894.0
2025-10-06T11:25:00-04:00,1759764300,671.1,671.185,670.985,671.18,97716.0
2025-10-06T11:26:00-04:00,1759764360,671.19,671.3002,671.18,671.265,124586.0
2025-10-06T11:27:00-04:00,1759764420,671.255,671.365,671.24,671.33,92843.0
2025-10-06T11:28:00-04:00,1759764480,671.33,671.375,671.22,671.3,90960.0
2025-10-06T11:29:00-04:00,1759764540,671.29,671.3,671.12,671.15,104747.0
2025-10-06T11:30:00-04:00,1759764600,671.15,671.21,671.12,671.14,111031.0
2025-10-06T11:31:00-04:00,1759764660,671.13,671.21,671.045,671.1799,81845.0
2025-10-06T11:32:00-04:00,1759764720,671.18,671.21,671.105,671.2,81041.0
2025-10-06T11:33:00-04:00,1759764780,671.21,671.275,671.1802,671.27,86622.0
2025-10-06T11:34:00-04:00,1759764840,671.29,671.35,671.265,671.345,75795.0
2025-10-06T11:35:00-04:00,1759764900,671.34,671.365,671.251,671.295,93133.0
2025-10-06T11:36:00-04:00,1759764960,671.3,671.38,671.28,671.38,84032.0
2025-10-06T11:37:00-04:00,1759765020,671.375,671.4,671.28,671.31,70812.0
2025-10-06T11:38:00-04:00,1759765080,671.325,671.36,671.26,671.26,55364.0
2025-10-06T11:39:00-04:00,1759765140,671.265,671.295,671.215,671.2799,55346.0
2025-10-06T11:40:00-04:00,1759765200,671.28,671.31,671.145,671.25,100899.0
2025-10-06T11:41:00-04:00,1759765260,671.25,671.34,671.2,671.33,85990.0
2025-10-06T11:42:00-04:00,1759765320,671.32,671.39,671.27,671.35,71469.0
2025-10-06T11:43:00-04:00,1759765380,671.3599,671.39,671.32,671.375,79089.0
2025-10-06T11:44:00-04:00,1759765440,671.375,671.435,671.35,671.4,95225.0
2025-10-06T11:45:00-04:00,1759765500,671.39,671.49,671.3899,671.4601,116659.0
2025-10-06T11:46:00-04:00,1759765560,671.46,671.6899,671.445,671.5641,161707.0
2025-10-06T11:47:00-04:00,1759765620,671.5639,671.71,671.515,671.7,161528.0
2025-10-06T11:48:00-04:00,1759765680,671.71,671.725,671.485,671.57,174599.0
2025-10-06T11:49:00-04:00,1759765740,671.57,671.69,671.535,671.67,88617.0
2025-10-06T11:50:00-04:00,1759765800,671.68,671.83,671.68,671.72,164632.0
2025-10-06T11:51:00-04:00,1759765860,671.72,671.85,671.69,671.78,188428.0
2025-10-06T11:52:00-04:00,1759765920,671.79,671.84,671.7,671.715,83923.0
2025-10-06T11:53:00-04:00,1759765980,671.715,671.735,671.56,671.65,149104.0
2025-10-06T11:54:00-04:00,1759766040,671.64,671.8,671.64,671.78,50194.0
2025-10-06T11:55:00-04:00,1759766100,671.78,671.8201,671.715,671.76,75290.0
2025-10-06T11:56:00-04:00,1759766160,671.7501,671.815,671.7,671.73,66714.0
2025-10-06T11:57:00-04:00,1759766220,671.74,671.855,671.71,671.79,67079.0
2025-10-06T11:58:00-04:00,1759766280,671.79,671.925,671.7831,671.895,85348.0
2025-10-06T11:59:00-04:00,1759766340,671.89,671.91,671.8,671.81,122077.0
2025-10-06T12:00:00-04:00,1759766400,671.8,671.86,671.7,671.75,107264.0
2025-10-06T12:01:00-04:00,1759766460,671.76,671.83,671.67,671.83,84768.0
2025-10-06T12:02:00-04:00,1759766520,671.84,671.87,671.7914,671.845,58583.0
2025-10-06T12:03:00-04:00,1759766580,671.85,671.885,671.73,671.734,83284.0
2025-10-06T12:04:00-04:00,1759766640,671.74,671.75,671.52,671.64,144771.0
2025-10-06T12:05:00-04:00,1759766700,671.65,671.685,671.58,671.61,77444.0
2025-10-06T12:06:00-04:00,1759766760,671.63,671.78,671.62,671.75,74703.0
2025-10-06T12:07:00-04:00,1759766820,671.75,671.81,671.66,671.66,60164.0
2025-10-06T12:08:00-04:00,1759766880,671.67,671.75,671.65,671.75,55585.0
2025-10-06T12:09:00-04:00,1759766940,671.75,671.75,671.59,671.59,50268.0
2025-10-06T12:10:00-04:00,1759767000,671.58,671.59,671.4601,671.525,133626.0
2025-10-06T12:11:00-04:00,1759767060,671.5287,671.53,671.42,671.42,59403.0
2025-10-06T12:12:00-04:00,1759767120,671.42,671.42,671.2917,671.35,84842.0
2025-10-06T12:13:00-04:00,1759767180,671.35,671.45,671.31,671.425,78278.0
2025-10-06T12:14:00-04:00,1759767240,671.42,671.425,671.355,671.3999,83808.0
2025-10-06T12:15:00-04:00,1759767300,671.4,671.45,671.35,671.375,69817.0
2025-10-06T12:16:00-04:00,1759767360,671.37,671.565,671.305,671.525,85555.0
2025-10-06T12:17:00-04:00,1759767420,671.53,671.61,671.51,671.53,74204.0
2025-10-06T12:18:00-04:00,1759767480,671.515,671.535,671.355,671.44,80079.0
2025-10-06T12:19:00-04:00,1759767540,671.44,671.5,671.41,671.48,45299.0
2025-10-06T12:20:00-04:00,1759767600,671.48,671.515,671.39,671.41,63096.0
2025-10-06T12:21:00-04:00,1759767660,671.39,671.52,671.38,671.49,41804.0
2025-10-06T12:22:00-04:00,1759767720,671.5,671.6,671.46,671.5999,46333.0
2025-10-06T12:23:00-04:00,1759767780,671.59,671.67,671.57,671.65,78378.0
2025-10-06T12:24:00-04:00,1759767840,671.65,671.725,671.63,671.695,74135.0
2025-10-06T12:25:00-04:00,1759767900,671.69,671.76,671.67,671.68,79312.0
2025-10-06T12:26:00-04:00,1759767960,671.67,671.735,671.66,671.7,68966.0
2025-10-06T12:27:00-04:00,1759768020,671.71,671.775,671.7,671.75,70754.0
2025-10-06T12:28:00-04:00,1759768080,671.75,671.81,671.72,671.79,68060.0
2025-10-06T12:29:00-04:00,1759768140,671.79,671.865,671.79,671.8207,74830.0
2025-10-06T12:30:00-04:00,1759768200,671.83,671.845,671.7185,671.73,90771.0
2025-10-06T12:31:00-04:00,1759768260,671.73,671.745,671.68,671.7,69603.0
2025-10-06T12:32:00-04:00,1759768320,671.71,671.7709,671.64,671.75,56786.0
2025-10-06T12:33:00-04:00,1759768380,671.745,671.75,671.66,671.72,53685.0
